trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN880F98628:2020-12-08T16:10:46Z,10:40:00,10:50:00,StopPoint:OCETGV-87723197,4,,0,0,
OCESN880F98628:2020-12-08T16:10:46Z,12:06:00,12:06:00,StopPoint:OCETGV-87747006,5,,1,0,
OCESN8803F105507:2020-12-21T18:56:15Z,07:41:00,07:41:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8803F105507:2020-12-21T18:56:15Z,08:44:00,08:47:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
OCESN8803F105507:2020-12-21T18:56:15Z,09:09:00,09:12:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8803F105507:2020-12-21T18:56:15Z,09:50:00,09:50:00,StopPoint:OCETGV INOUI-87481002,3,,1,0,
OCESN8803F113156:2021-01-05T18:51:58Z,07:44:00,07:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8803F113156:2021-01-05T18:51:58Z,08:47:00,08:50:00,StopPoint:OCETGV INOUI-87396408,1,,0,0,
OCESN8803F113156:2021-01-05T18:51:58Z,09:10:00,09:13:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8803F113156:2021-01-05T18:51:58Z,09:50:00,09:50:00,StopPoint:OCETGV INOUI-87481002,3,,1,0,
OCESN8804F120389:2021-01-05T18:51:58Z,07:06:00,07:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8804F120389:2021-01-05T18:51:58Z,07:44:00,07:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8804F120389:2021-01-05T18:51:58Z,09:12:00,09:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8804F146952:2020-12-09T18:56:28Z,07:06:00,07:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8804F146952:2020-12-09T18:56:28Z,07:44:00,07:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8804F146952:2020-12-09T18:56:28Z,09:17:00,09:17:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8809F98547:2020-12-08T16:10:46Z,13:36:00,13:36:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8809F98547:2020-12-08T16:10:46Z,14:36:00,14:39:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8809F98547:2020-12-08T16:10:46Z,14:59:00,15:01:00,StopPoint:OCETGV-87396408,2,,0,0,
OCESN8809F98547:2020-12-08T16:10:46Z,15:21:00,15:24:00,StopPoint:OCETGV-87484006,3,,0,0,
OCESN8809F98547:2020-12-08T16:10:46Z,16:02:00,16:02:00,StopPoint:OCETGV-87481002,4,,1,0,
OCESN8809F101382:2020-12-17T18:53:51Z,13:40:00,13:40:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8809F101382:2020-12-17T18:53:51Z,14:43:00,14:46:00,StopPoint:OCETGV-87396408,1,,0,0,
OCESN8809F101382:2020-12-17T18:53:51Z,15:09:00,15:12:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8809F101382:2020-12-17T18:53:51Z,15:50:00,15:50:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8809F102514:2020-12-17T18:53:51Z,13:30:00,13:30:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8809F102514:2020-12-17T18:53:51Z,14:25:00,14:28:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8809F102514:2020-12-17T18:53:51Z,14:48:00,14:50:00,StopPoint:OCETGV-87396408,2,,0,0,
OCESN8809F102514:2020-12-17T18:53:51Z,15:14:00,15:17:00,StopPoint:OCETGV-87484006,3,,0,0,
OCESN8809F102514:2020-12-17T18:53:51Z,15:51:00,15:51:00,StopPoint:OCETGV-87481002,4,,1,0,
OCESN8809F136771:2021-01-05T18:51:58Z,13:44:00,13:44:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8809F136771:2021-01-05T18:51:58Z,14:47:00,14:50:00,StopPoint:OCETGV-87396408,1,,0,0,
OCESN8809F136771:2021-01-05T18:51:58Z,15:09:00,15:12:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8809F136771:2021-01-05T18:51:58Z,15:50:00,15:50:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8811F107627:2021-01-05T18:51:58Z,14:48:00,14:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8811F107627:2021-01-05T18:51:58Z,16:09:00,16:12:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8811F107627:2021-01-05T18:51:58Z,16:50:00,16:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8811F115499:2020-12-17T18:53:51Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8811F115499:2020-12-17T18:53:51Z,16:09:00,16:12:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8811F115499:2020-12-17T18:53:51Z,16:50:00,16:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8812F98521:2021-01-04T18:51:47Z,13:06:00,13:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8812F98521:2021-01-04T18:51:47Z,13:44:00,13:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8812F98521:2021-01-04T18:51:47Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8812F120313:2020-12-09T14:36:18Z,13:06:00,13:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8812F120313:2020-12-09T14:36:18Z,13:44:00,13:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8812F120313:2020-12-09T14:36:18Z,15:16:00,15:16:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8813F98508:2021-01-04T18:51:47Z,16:23:00,16:23:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8813F98508:2021-01-04T18:51:47Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8813F109294:2020-12-08T16:10:46Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8813F109294:2020-12-08T16:10:46Z,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8815F98481:2021-01-05T18:51:58Z,16:48:00,16:48:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8815F98481:2021-01-05T18:51:58Z,18:09:00,18:12:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8815F98481:2021-01-05T18:51:58Z,18:51:00,18:51:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8815F100139:2021-01-02T18:51:52Z,16:44:00,16:44:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8815F100139:2021-01-02T18:51:52Z,18:09:00,18:12:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8815F100139:2021-01-02T18:51:52Z,18:51:00,18:51:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8817F99994:2021-01-03T18:52:14Z,17:23:00,17:23:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8817F99994:2021-01-03T18:52:14Z,19:20:00,19:20:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8817F106290:2020-12-08T16:10:46Z,17:18:00,17:18:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8817F106290:2020-12-08T16:10:46Z,19:21:00,19:21:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8818F105338:2021-01-02T18:51:52Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8818F105338:2021-01-02T18:51:52Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8818F129286:2021-01-04T18:51:47Z,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8818F129286:2021-01-04T18:51:47Z,20:38:00,20:38:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8819F103229:2020-12-08T16:10:46Z,17:44:00,17:44:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8819F103229:2020-12-08T16:10:46Z,19:09:00,19:12:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8819F103229:2020-12-08T16:10:46Z,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN882F107981:2020-12-08T16:10:46Z,06:37:00,06:37:00,StopPoint:OCETGV-87471003,0,,0,1,
OCESN882F107981:2020-12-08T16:10:46Z,07:02:00,07:05:00,StopPoint:OCETGV-87478404,1,,0,0,
OCESN882F107981:2020-12-08T16:10:46Z,07:34:00,07:40:00,StopPoint:OCETGV-87396002,2,,0,0,
OCESN882F107981:2020-12-08T16:10:46Z,08:35:00,08:39:00,StopPoint:OCETGV-87393702,3,,0,0,
OCESN882F107981:2020-12-08T16:10:46Z,10:40:00,10:50:00,StopPoint:OCETGV-87723197,4,,0,0,
OCESN882F107981:2020-12-08T16:10:46Z,12:06:00,12:06:00,StopPoint:OCETGV-87747006,5,,1,0,
OCESN8821F98851:2020-12-22T18:53:37Z,18:23:00,18:23:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8821F98851:2020-12-22T18:53:37Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8821F124403:2021-01-04T18:51:47Z,18:23:00,18:23:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8821F124403:2021-01-04T18:51:47Z,20:19:00,20:19:00,StopPoint:OCETGV INOUI-87481002,1,,1,0,
OCESN8823F105162:2020-12-23T18:53:28Z,19:23:00,19:23:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8823F105162:2020-12-23T18:53:28Z,20:48:00,20:51:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8823F105162:2020-12-23T18:53:28Z,21:27:00,21:27:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8823F127040:2020-12-29T18:53:38Z,19:23:00,19:23:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8823F127040:2020-12-29T18:53:38Z,20:43:00,20:46:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8823F127040:2020-12-29T18:53:38Z,21:24:00,21:24:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8824F77149:2021-01-05T18:51:58Z,20:06:00,20:06:00,StopPoint:OCETGV-87481002,0,,0,1,
OCESN8824F77149:2021-01-05T18:51:58Z,20:44:00,20:47:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8824F77149:2021-01-05T18:51:58Z,22:12:00,22:12:00,StopPoint:OCETGV-87391003,2,,1,0,
OCESN8824F98371:2020-12-08T16:10:46Z,20:06:00,20:06:00,StopPoint:OCETGV-87481002,0,,0,1,
OCESN8824F98371:2020-12-08T16:10:46Z,20:44:00,20:47:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8824F98371:2020-12-08T16:10:46Z,22:16:00,22:16:00,StopPoint:OCETGV-87391003,2,,1,0,
OCESN8825F98370:2020-12-08T16:10:46Z,20:40:00,20:40:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8825F98370:2020-12-08T16:10:46Z,22:09:00,22:12:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8825F98370:2020-12-08T16:10:46Z,22:50:00,22:50:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8825F105748:2021-01-05T18:51:58Z,20:43:00,20:43:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8825F105748:2021-01-05T18:51:58Z,22:09:00,22:12:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8825F105748:2021-01-05T18:51:58Z,22:50:00,22:50:00,StopPoint:OCETGV-87481002,2,,1,0,
OCESN8826F98367:2020-12-29T18:53:38Z,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8826F98367:2020-12-29T18:53:38Z,21:44:00,21:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8826F98367:2020-12-29T18:53:38Z,23:12:00,23:12:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8826F98368:2020-12-08T16:10:46Z,21:21:00,21:21:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8826F98368:2020-12-08T16:10:46Z,22:05:00,22:11:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8826F98368:2020-12-08T16:10:46Z,24:02:00,24:02:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8827F98364:2020-12-08T16:10:46Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F98364:2020-12-08T16:10:46Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F98364:2020-12-08T16:10:46Z,23:17:00,23:17:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8827F98365:2020-12-08T16:10:46Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F98365:2020-12-08T16:10:46Z,22:49:00,22:52:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F98365:2020-12-08T16:10:46Z,23:27:00,23:27:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8827F100204:2020-12-08T16:10:46Z,21:30:00,21:30:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F100204:2020-12-08T16:10:46Z,22:51:00,22:54:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F100204:2020-12-08T16:10:46Z,23:30:00,23:30:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8827F102679:2020-12-08T16:10:46Z,21:39:00,21:39:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F102679:2020-12-08T16:10:46Z,23:09:00,23:12:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F102679:2020-12-08T16:10:46Z,23:50:00,23:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8827F128224:2021-01-03T18:52:14Z,21:41:00,21:41:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F128224:2021-01-03T18:52:14Z,23:09:00,23:12:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F128224:2021-01-03T18:52:14Z,23:50:00,23:50:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN8827F147153:2020-12-18T18:54:30Z,21:01:00,21:01:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8827F147153:2020-12-18T18:54:30Z,22:24:00,22:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8827F147153:2020-12-18T18:54:30Z,23:03:00,23:03:00,StopPoint:OCETGV INOUI-87481002,2,,1,0,
OCESN886F101003:2020-12-08T16:10:46Z,15:06:00,15:06:00,StopPoint:OCETGV-87747006,0,,0,1,
OCESN886F101003:2020-12-08T16:10:46Z,16:40:00,16:50:00,StopPoint:OCETGV-87723197,1,,0,0,
OCESN886F101003:2020-12-08T16:10:46Z,19:25:00,19:29:00,StopPoint:OCETGV-87393702,2,,0,0,
OCESN886F101003:2020-12-08T16:10:46Z,20:23:00,20:27:00,StopPoint:OCETGV-87396002,3,,0,0,
OCESN886F101003:2020-12-08T16:10:46Z,20:54:00,20:57:00,StopPoint:OCETGV-87478404,4,,0,0,
OCESN886F101003:2020-12-08T16:10:46Z,21:20:00,21:20:00,StopPoint:OCETGV-87471003,5,,1,0,
OCESN8860F98129:2020-12-08T16:10:46Z,05:25:00,05:25:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8860F98129:2020-12-08T16:10:46Z,06:01:00,06:04:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8860F98129:2020-12-08T16:10:46Z,06:31:00,06:34:00,StopPoint:OCETGV INOUI-87396408,2,,0,0,
OCESN8860F98129:2020-12-08T16:10:46Z,06:55:00,06:58:00,StopPoint:OCETGV INOUI-87396002,3,,0,0,
OCESN8860F98129:2020-12-08T16:10:46Z,08:04:00,08:04:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8860F98130:2020-12-08T16:10:46Z,05:00:00,05:00:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8860F98130:2020-12-08T16:10:46Z,05:37:00,05:40:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8860F98130:2020-12-08T16:10:46Z,06:00:00,06:03:00,StopPoint:OCETGV INOUI-87396408,2,,0,0,
OCESN8860F98130:2020-12-08T16:10:46Z,06:23:00,06:26:00,StopPoint:OCETGV INOUI-87396002,3,,0,0,
OCESN8860F98130:2020-12-08T16:10:46Z,07:31:00,07:31:00,StopPoint:OCETGV INOUI-87391003,4,,1,0,
OCESN8863F98037:2020-12-08T16:10:46Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8863F98037:2020-12-08T16:10:46Z,06:35:00,06:38:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8863F98037:2020-12-08T16:10:46Z,07:33:00,07:36:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8863F98037:2020-12-08T16:10:46Z,08:11:00,08:14:00,StopPoint:OCETGV INOUI-87484006,3,,0,0,
OCESN8863F98037:2020-12-08T16:10:46Z,08:54:00,08:54:00,StopPoint:OCETGV INOUI-87481002,4,,1,0,
OCESN8863F102104:2020-12-08T16:10:46Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8863F102104:2020-12-08T16:10:46Z,06:35:00,06:38:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8863F102104:2020-12-08T16:10:46Z,07:28:00,07:31:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8863F102104:2020-12-08T16:10:46Z,08:12:00,08:15:00,StopPoint:OCETGV INOUI-87484006,3,,0,0,
OCESN8863F102104:2020-12-08T16:10:46Z,08:54:00,08:54:00,StopPoint:OCETGV INOUI-87481002,4,,1,0,
OCESN8864F98035:2020-12-23T18:53:28Z,08:06:00,08:06:00,StopPoint:OCETGV-87481002,0,,0,1,
OCESN8864F98035:2020-12-23T18:53:28Z,08:44:00,08:47:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8864F98035:2020-12-23T18:53:28Z,09:26:00,09:35:00,StopPoint:OCETGV-87396002,2,,0,0,
OCESN8864F98035:2020-12-23T18:53:28Z,10:40:00,10:40:00,StopPoint:OCETGV-87391003,3,,1,0,
OCESN8864F100407:2020-12-23T18:53:28Z,08:06:00,08:06:00,StopPoint:OCETGV-87481002,0,,0,1,
OCESN8864F100407:2020-12-23T18:53:28Z,08:44:00,08:47:00,StopPoint:OCETGV-87484006,1,,0,0,
OCESN8864F100407:2020-12-23T18:53:28Z,09:33:00,09:40:00,StopPoint:OCETGV-87396002,2,,0,0,
OCESN8864F100407:2020-12-23T18:53:28Z,10:40:00,10:40:00,StopPoint:OCETGV-87391003,3,,1,0,
OCESN8868F101900:2020-12-18T18:54:30Z,11:06:00,11:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8868F101900:2020-12-18T18:54:30Z,11:44:00,11:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8868F101900:2020-12-18T18:54:30Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8868F101900:2020-12-18T18:54:30Z,13:34:00,13:34:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8868F111120:2020-12-18T18:54:30Z,11:06:00,11:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8868F111120:2020-12-18T18:54:30Z,11:44:00,11:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8868F111120:2020-12-18T18:54:30Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8868F111120:2020-12-18T18:54:30Z,13:38:00,13:38:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8868F151096:2020-12-18T18:54:30Z,11:06:00,11:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8868F151096:2020-12-18T18:54:30Z,11:44:00,11:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8868F151096:2020-12-18T18:54:30Z,12:31:00,12:34:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8868F151096:2020-12-18T18:54:30Z,13:38:00,13:38:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8868F151140:2020-12-18T18:54:30Z,11:06:00,11:06:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8868F151140:2020-12-18T18:54:30Z,11:44:00,11:47:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8868F151140:2020-12-18T18:54:30Z,12:33:00,12:36:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8868F151140:2020-12-18T18:54:30Z,13:34:00,13:34:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8871F97903:2020-12-18T18:54:30Z,10:24:00,10:24:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8871F97903:2020-12-18T18:54:30Z,11:18:00,11:25:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8871F97903:2020-12-18T18:54:30Z,12:08:00,12:11:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8871F97903:2020-12-18T18:54:30Z,13:02:00,13:02:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8871F101850:2020-12-08T16:10:46Z,10:24:00,10:24:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8871F101850:2020-12-08T16:10:46Z,11:26:00,11:29:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8871F101850:2020-12-08T16:10:46Z,12:08:00,12:11:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8871F101850:2020-12-08T16:10:46Z,13:02:00,13:02:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8876F97780:2020-12-16T18:55:28Z,14:02:00,14:02:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8876F97780:2020-12-16T18:55:28Z,14:40:00,14:43:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8876F97780:2020-12-16T18:55:28Z,15:22:00,15:25:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8876F97780:2020-12-16T18:55:28Z,16:30:00,16:30:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8876F149764:2020-12-22T18:53:37Z,14:02:00,14:02:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8876F149764:2020-12-22T18:53:37Z,14:40:00,14:43:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8876F149764:2020-12-22T18:53:37Z,15:28:00,15:31:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8876F149764:2020-12-22T18:53:37Z,16:30:00,16:30:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8879F97760:2020-12-08T16:10:46Z,15:27:00,15:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8879F97760:2020-12-08T16:10:46Z,16:33:00,16:36:00,StopPoint:OCETGV INOUI-87396002,1,,0,0,
OCESN8879F97760:2020-12-08T16:10:46Z,17:13:00,17:16:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8879F97760:2020-12-08T16:10:46Z,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87481002,3,,1,0,
OCESN8879F115583:2020-12-08T16:10:46Z,15:27:00,15:27:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8879F115583:2020-12-08T16:10:46Z,16:28:00,16:31:00,StopPoint:OCETGV INOUI-87396002,1,,0,0,
OCESN8879F115583:2020-12-08T16:10:46Z,17:12:00,17:15:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
OCESN8879F115583:2020-12-08T16:10:46Z,17:54:00,17:54:00,StopPoint:OCETGV INOUI-87481002,3,,1,0,
OCESN8880F97757:2020-12-16T18:55:28Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8880F97757:2020-12-16T18:55:28Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8880F97757:2020-12-16T18:55:28Z,17:20:00,17:23:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8880F97757:2020-12-16T18:55:28Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8880F149782:2021-01-02T18:51:52Z,16:02:00,16:02:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8880F149782:2021-01-02T18:51:52Z,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN8880F149782:2021-01-02T18:51:52Z,17:26:00,17:29:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN8880F149782:2021-01-02T18:51:52Z,18:28:00,18:28:00,StopPoint:OCETGV INOUI-87391003,3,,1,0,
OCESN8881F97753:2020-12-08T16:10:46Z,16:15:00,16:15:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8881F97753:2020-12-08T16:10:46Z,17:17:00,17:23:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8881F97753:2020-12-08T16:10:46Z,18:10:00,18:13:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8881F97753:2020-12-08T16:10:46Z,18:48:00,18:48:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8881F100706:2020-12-16T18:55:28Z,16:23:00,16:23:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8881F100706:2020-12-16T18:55:28Z,17:23:00,17:26:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8881F100706:2020-12-16T18:55:28Z,18:09:00,18:12:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8881F100706:2020-12-16T18:55:28Z,18:45:00,18:45:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8881F114752:2020-12-16T18:55:28Z,16:23:00,16:23:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8881F114752:2020-12-16T18:55:28Z,17:20:00,17:24:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8881F114752:2020-12-16T18:55:28Z,18:09:00,18:12:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8881F114752:2020-12-16T18:55:28Z,18:47:00,18:47:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8881F149763:2020-12-16T18:55:28Z,16:23:00,16:23:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8881F149763:2020-12-16T18:55:28Z,17:18:00,17:24:00,StopPoint:OCETGV-87396002,1,,0,0,
OCESN8881F149763:2020-12-16T18:55:28Z,18:09:00,18:12:00,StopPoint:OCETGV-87484006,2,,0,0,
OCESN8881F149763:2020-12-16T18:55:28Z,18:45:00,18:45:00,StopPoint:OCETGV-87481002,3,,1,0,
OCESN8884F109151:2020-12-18T18:54:30Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN8884F109151:2020-12-18T18:54:30Z,19:15:00,19:17:00,StopPoint:OCETGV INOUI-87481192,1,,0,0,
OCESN8884F109151:2020-12-18T18:54:30Z,19:40:00,19:43:00,StopPoint:OCETGV INOUI-87484006,2,,0,0,
